example_id,gold_intent,query,rank,similarity,historical_case_id,historical_customer_message,historical_amazon_response
46,payment_unexpected_charge,@115821 fake invoice in 1 case shipping chg with gst in another shipping chg without gst. https://t.co/VQWeqm5fNH,5,0.6458295583724976,2766899,"Two invoices selling same product under same HSN 33072000 at different GST Rates of 18% and 28%? The date of invoice is also same, i.e. 19-11-2017! @145910 @115821 @115850 @AmazonHelp https://t.co/OboPtbgAS4",@773747 We can't access your Amazon account over Twitter. Allow our support team to investigate this. You can report this here: https://t.co/R3EfhzgU8B. Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.^CB
47,tracking_delivery_status,"Dear Amazon, 

Where is my leaf blower!!!",1,0.49642035365104675,2518087,Where’s the foliage at?! @115821 https://t.co/2XybGAvuOn,"@717284 I'm sorry for any trouble. We'd like to help if possible, will you tell us more about your issue? ^CL"
47,tracking_delivery_status,"Dear Amazon, 

Where is my leaf blower!!!",2,0.454163134098053,1631323,"@AmazonHelp Er... well it tells me to contact Amazon customer service which I thought I was doing. Not nearby, with neighbour or in neighbour's' gardens",@499259 We are unable to view orders via Twitter. Please contact us by phone or chat to discuss options: https://t.co/JzP7hlA23B ^ST
47,tracking_delivery_status,"Dear Amazon, 

Where is my leaf blower!!!",3,0.4372105002403259,1816363,"@AmazonHelp One item was clearly broken and we’ll return. Where do you find these idiots that run up, throw the package towards your porch &amp; speed away?","@545631 We'd like to look into this with you. When you have a chance, please reach us via phone here: https://t.co/hApLpMlfHN ^JA"
47,tracking_delivery_status,"Dear Amazon, 

Where is my leaf blower!!!",4,0.4259647727012634,2124833,"Hmmmm @AmazonHelp this was delivered to work, there is no garden! https://t.co/rxHczxLZHs","@625780 I'm sorry to see this, Alex! We'd like to take a closer look. When you can, please ring us here: https://t.co/JzP7hlA23B ^HC"
47,tracking_delivery_status,"Dear Amazon, 

Where is my leaf blower!!!",5,0.4196474552154541,1709446,"Amazon, where is my order??",@517969 We're here to help! Could you tell us the latest tracking update on the delivery showing here: https://t.co/Y5jpI9gRhE ^ML
48,package_not_received,@AmazonHelp hi just got a notification saying my parcel was handed and delivered but I never received anything ?? Furthermore no one even knocked on my door ?,1,0.8368217945098877,1212659,@AmazonHelp my parcel hasn't been delivered and no response se from amazon as to why!,@284524 I'm sorry for the delay. Was this order shipped or fulfilled by Amazon or shipped by a third party seller? ^EM
48,package_not_received,@AmazonHelp hi just got a notification saying my parcel was handed and delivered but I never received anything ?? Furthermore no one even knocked on my door ?,2,0.8360008597373962,73636,"@AmazonHelp My delivery was scheduled for yesterday (booked it a week ago), and until now I did not receive the parcel","@132470 I'm so sorry that your parcel is late, Agnes. Do you have any updated tracking information to show when it might arrive? You can see your tracking information here:  https://t.co/aaDyEz1VgE  ^SP"
48,package_not_received,@AmazonHelp hi just got a notification saying my parcel was handed and delivered but I never received anything ?? Furthermore no one even knocked on my door ?,3,0.8310998678207397,583529,@AmazonHelp I ordered a delivery and I received an email to say that it has been delivered. Yet I have no parcel as there was no one at home to receive it,"@257627 Did you check the tracking, is there any indication of your order having been left in a safe place? Left with a neighbour? ^BD"
48,package_not_received,@AmazonHelp hi just got a notification saying my parcel was handed and delivered but I never received anything ?? Furthermore no one even knocked on my door ?,4,0.826056957244873,848186,@AmazonHelp Still no parcel received!,@321571 Deliveries continue through to 21:00. Please let us know when your parcel arrives.^DO
48,package_not_received,@AmazonHelp hi just got a notification saying my parcel was handed and delivered but I never received anything ?? Furthermore no one even knocked on my door ?,5,0.8253999352455139,2956943,"@AmazonHelp Hi, I got a notification about an hour ago saying my package had been delivered and on my account it says it was handed to me but it wasn’t?",@816236 That's odd! Here are some tips that may help in finding it: https://t.co/ds5D6BOHDg! ^TR
49,other_unclear,"Look what I've had delivered from @115830 as a surprise present for making them laugh with one of my tweets! I love them, they are so cute and cosy! Thank you very very much 💖 https://t.co/Uhncm1ckG9",1,0.6346776485443115,930239,"@115830 Evening people, not happy about the state of the stuff that's just been delivered!!!! https://t.co/HeohSduqeo",@233685 That is not good! I am so sorry your packages showed up that way. Are the items inside damaged or missing? We are here to help! ^BA
49,other_unclear,"Look what I've had delivered from @115830 as a surprise present for making them laugh with one of my tweets! I love them, they are so cute and cosy! Thank you very very much 💖 https://t.co/Uhncm1ckG9",2,0.6114528775215149,2562163,@115830 @AmazonHelp thanks for nearly ruining my nans Christmas present surprise 🙃 brilliant idea to post things literally just as they are with no packaging around them especially at this time of year!!,@284216 Oh no! So sorry for the trouble this may have caused! Some packages may be sent in their original packaging to reduce the overall amount of packing materials used. You can learn more about Frustration-Free Packaging here: https://t.co/VpOpIf3mhf. ^VB
49,other_unclear,"Look what I've had delivered from @115830 as a surprise present for making them laugh with one of my tweets! I love them, they are so cute and cosy! Thank you very very much 💖 https://t.co/Uhncm1ckG9",3,0.5978326201438904,2899523,"@115830 @AmazonHelp Another delivery this morning, a mug as part of my surprise presents! You lot are awesome! Thank you 😘 https://t.co/XKJvP7lptB",@596993 You're welcome! You're the awesome one! We're glad you like your gifts 😊 ^VF
49,other_unclear,"Look what I've had delivered from @115830 as a surprise present for making them laugh with one of my tweets! I love them, they are so cute and cosy! Thank you very very much 💖 https://t.co/Uhncm1ckG9",4,0.5943949818611145,798717,Thank you @115830 for the lovely baby box. What a nice gesture for expecting parents! 🍼👶🏼💓 https://t.co/q6KZi8COQX,"@310408 Awww! We love our customers, and this is just one way to show we care! Congrats on your upcoming bundle of joy!!!!! 👶🏻💗🎁 ^KN"
49,other_unclear,"Look what I've had delivered from @115830 as a surprise present for making them laugh with one of my tweets! I love them, they are so cute and cosy! Thank you very very much 💖 https://t.co/Uhncm1ckG9",5,0.5848497152328491,699488,"I like @115821 but wish they'd get their act together with packaging, one huge box for one little item 😞 https://t.co/hHuU6LQy5o",@286860 Hi Rosemary. You can submit direct feedback on this packaging here:  https://t.co/fxgZ6hTrFA Thank you. ^NV
50,prime_membership_benefit,@115850 why don't u bring eco spot  #AmazonGreatIndianFestival  Echo  (Includes 1 Year Prime Membership) - Black https://t.co/0AyNFxtXod,1,0.7078940272331238,495971,@115850 I ordered an Amazon echo dot ...so how can I avail my prime membership account??,"@233299 Once the echo is set-up, prime subscription will get auto activated within the next 48 -72 Hrs. Should you face any concerns or need assistance for setting up the device, please reach us from here: https://t.co/rS49hgaADF &amp; we'll assist you further. ^SV"
50,prime_membership_benefit,@115850 why don't u bring eco spot  #AmazonGreatIndianFestival  Echo  (Includes 1 Year Prime Membership) - Black https://t.co/0AyNFxtXod,2,0.7045533061027527,20046,@115850 missed to buy the cheaper #amazonprime . Please help :),@120405 Prime membership was being offered at an introductory price of Rs. 499 per year. Since the promotion has 1/2 ^SH
50,prime_membership_benefit,@115850 why don't u bring eco spot  #AmazonGreatIndianFestival  Echo  (Includes 1 Year Prime Membership) - Black https://t.co/0AyNFxtXod,3,0.692360520362854,1641403,"@115821  I love knowing that having a Prime Membership means I get my packages thrown at my door. #amazonprime #amazon 
thanks @32843 https://t.co/07IegzXrkV",@501797 We would like to investigate this! Provide some additional information using the form provided here: https://t.co/Ln7CxomfDX ^CH
50,prime_membership_benefit,@115850 why don't u bring eco spot  #AmazonGreatIndianFestival  Echo  (Includes 1 Year Prime Membership) - Black https://t.co/0AyNFxtXod,4,0.6910064816474915,2767613,@115850 @AmazonHelp Finally learned a thing that having a Prime Membership by @115850 is a curse. They instead of guarantee delivery make a return by there own wish.,"@162540 Sorry about your recent experience, Soham. As the order is returning to the seller we won't be able to reinstate the order. Kindly place a fresh order. I've noted your comments and have forwarded your feedback internally to be worked upon. ^SY"
50,prime_membership_benefit,@115850 why don't u bring eco spot  #AmazonGreatIndianFestival  Echo  (Includes 1 Year Prime Membership) - Black https://t.co/0AyNFxtXod,5,0.6843780279159546,1377738,@115851 I've been a Prime Member for a long time and spend a huge amount of money. But Amazon Delivery service drops the ball every time!,@440730 We'd like to make sure this is investigated. Please send us your details with this secure link: https://t.co/fLf0xQe2cT ^TN
