example_id,gold_intent,customer_message,rank,similarity,historical_case_id,historical_customer_message,historical_response
40,payment_unexpected_charge,"@AmazonHelp It was placed on 10 November, the second charge for the same amount was on 13 November. Exact same amount. Only received one confirmation email though.",2,0.7699828743934631,317899,@AmazonHelp I brought something on amazon on the 6th September and I have been charged twice since and been sent the same product twice,@191863 Strange - did you request a replacement - or was the order duplicated ? Pls check here:  https://t.co/aaDyEz1VgE ^TD
40,payment_unexpected_charge,"@AmazonHelp It was placed on 10 November, the second charge for the same amount was on 13 November. Exact same amount. Only received one confirmation email though.",3,0.759421706199646,1511927,"@AmazonHelp It SAID same day, but then it said it would send me confirmation, and when I got the confirmation it said Nov 5th.","@470927 Where we don't have access to your account, the best way to assist you would be to contact us: https://t.co/hApLpMlfHN ^LS"
40,payment_unexpected_charge,"@AmazonHelp It was placed on 10 November, the second charge for the same amount was on 13 November. Exact same amount. Only received one confirmation email though.",4,0.7372989654541016,984189,"@AmazonHelp No, I was charged for both orders on the 20th which was expected and then today I was charged the exact same two orders a second time","@353319 Apologies, please contact us here: https://t.co/JzP7hlA23B so an agent can look into this for you. ^JJ"
40,payment_unexpected_charge,"@AmazonHelp It was placed on 10 November, the second charge for the same amount was on 13 November. Exact same amount. Only received one confirmation email though.",5,0.7344630360603333,1748882,@AmazonHelp The initial confirmation email says Thursday November 9th. Another was then sent switching I️t to November 14th. Also when viewing my order it says was expected to ship on the 9th,"@527147 Hi Lauren, I can appreciate this must be frustrating, has there been any further updates on the tracking today? ^BZ"
41,damaged_defective_wrong_item,@AmazonHelp U call me on 9987825000 nd solve this.. sending second hand stuff while seeking payment for nee brand stuff,1,0.7807970643043518,436967,@AmazonHelp also why cant i contact this seller https://t.co/PsdPZObyBE,@182226 There are a couple of ways to contact the seller. You can find out both ways here: https://t.co/JKwcCqlIBo ^JF
41,damaged_defective_wrong_item,@AmazonHelp U call me on 9987825000 nd solve this.. sending second hand stuff while seeking payment for nee brand stuff,2,0.7764607667922974,2510902,@AmazonHelp I called 180030009009 but no help... I have already send a return request,@715701 Sorry for the trouble. Kindly drop in your details here: https://t.co/SGV3yytoTv and we'll look into it. ^NS
41,damaged_defective_wrong_item,@AmazonHelp U call me on 9987825000 nd solve this.. sending second hand stuff while seeking payment for nee brand stuff,3,0.7675132751464844,1491441,@AmazonHelp No get me a call by seller central executive to solve my problem,"@466372 Hi, we can't see your account here. Please get in touch via the link provided. ^TS"
41,damaged_defective_wrong_item,@AmazonHelp U call me on 9987825000 nd solve this.. sending second hand stuff while seeking payment for nee brand stuff,4,0.7625054121017456,250011,@AmazonHelp Plz solve my problem nd contact immediately to me 878903920,"@175404 Please don't provide your details, as we consider them to be personal information. Our page is visible to the public. ^GK"
41,damaged_defective_wrong_item,@AmazonHelp U call me on 9987825000 nd solve this.. sending second hand stuff while seeking payment for nee brand stuff,5,0.7583510875701904,931733,@115821 @AmazonHelp Still no one from ur side try to contact me  I'll already pay u plz do something 816-8736646 and resolve my problem,"@341018 Also, don’t provide your account related details as its personal information. Our Twitter page is visible to public. 2/2 ^RS"
42,other_unclear,@115850 I think I've made some drawings over my personal info. 😒😒,1,0.7539879083633423,2834278,@115850 Thank you so much🙏🙏🙏,@788984 You're welcome! :) ^HS
42,other_unclear,@115850 I think I've made some drawings over my personal info. 😒😒,2,0.7531651258468628,989909,@115850 thank u...😋😋,@354487 You are most welcome and thank you for reaching out to us today. ^JS
42,other_unclear,@115850 I think I've made some drawings over my personal info. 😒😒,3,0.7518922090530396,179961,@115850 घंटा,@159153 Seems like you had an unpleasant experience with us. Kindly elaborate the issue so that we can try to make things right. ^AK
42,other_unclear,@115850 I think I've made some drawings over my personal info. 😒😒,4,0.7518922090530396,127413,@115850 Thanks👍,@144609 You are most welcome and thank you for reaching out to us today. ^JS
42,other_unclear,@115850 I think I've made some drawings over my personal info. 😒😒,5,0.7518922090530396,1905560,@115850 😥😟😞😖,@567824 Delivery date is projected on the basis of multiple connected logistic support and availability of the item. (1/2) ^CB
43,delivery_delay,"@116245 Update: It's 15 minutes past the delivery slot, presumably the last one of the night - nothing.

So.. where do we go from here @ArgosHelpers? Do I call again tomorrow, to schedule yet another delivery for it to be missed again? Or should I just cancel and order from @115821? 🤔",1,0.7437543869018555,2742949,@115821 again they promise delivery Sunday &amp; yep no delivery,"@164469 I'm sorry for the delay! For clarification, was delivery ever attempted on Sunday? Also, what does the current tracking show? You can find tracking here: https://t.co/Y5jpI9gRhE ^KN"
43,delivery_delay,"@116245 Update: It's 15 minutes past the delivery slot, presumably the last one of the night - nothing.

So.. where do we go from here @ArgosHelpers? Do I call again tomorrow, to schedule yet another delivery for it to be missed again? Or should I just cancel and order from @115821? 🤔",2,0.7358618378639221,476876,@115830 I am still waiting for a delivery that was expected on Tuesday. What should I do?,"@228331 I'm sorry to hear about the wait! Have you received any updated shipping information? Please check here: https://t.co/aaDyEz1VgE

-RD"
43,delivery_delay,"@116245 Update: It's 15 minutes past the delivery slot, presumably the last one of the night - nothing.

So.. where do we go from here @ArgosHelpers? Do I call again tomorrow, to schedule yet another delivery for it to be missed again? Or should I just cancel and order from @115821? 🤔",3,0.735532283782959,2338451,@115850 on continuation above .they not even call me on Wednesday inadvertently delaying in delivering.took action .,@676496 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2)
43,delivery_delay,"@116245 Update: It's 15 minutes past the delivery slot, presumably the last one of the night - nothing.

So.. where do we go from here @ArgosHelpers? Do I call again tomorrow, to schedule yet another delivery for it to be missed again? Or should I just cancel and order from @115821? 🤔",4,0.7318697571754456,818869,"@115830 I rang and was promised delivery by yesterday, and still no delivery on Sunday at 7pm. This is not the service I usually get from @115830",@315067 I'm very sorry your order was not delivered as estimated. We can look into your options with you here: https://t.co/qy3J24VGxb ^AF
43,delivery_delay,"@116245 Update: It's 15 minutes past the delivery slot, presumably the last one of the night - nothing.

So.. where do we go from here @ArgosHelpers? Do I call again tomorrow, to schedule yet another delivery for it to be missed again? Or should I just cancel and order from @115821? 🤔",5,0.7295523881912231,2536460,@115850 what a hopeless service do u people provide Your Amazon.in order #171-6543319-0956322 is out for delivery. I am chasing this guy since morning not even picking my Call. Supposed to deliver before 12 noon still no clue  . What i should do now,@721559 I understand your concern regarding the order. Kindly reach out to our support team here: https://t.co/2t6DQoUmNZ we'll look into it and help you out. ^AP
44,delivery_delay,"@115850 ordered, paid extra 100/- for delivery on next day. Was supposed to receive it yesterday but now date given is 1st Dec.
Was in urgent need. Pls check if it's coming today or else refund the extra 100 Rs. For Next day.
Tracking # 911149535738
Order # 408-5560141-4889121",1,0.7821391224861145,1056830,@115850   parcel no 911146544900(Amazon transport company) did not received while i paid Rs 100 extra for one day delivery.,"@369525 We're sorry about the miss, Sandeep. Please connect with us here: https://t.co/vlvfJr4nN9 and we'll check right away. ^HK"
44,delivery_delay,"@115850 ordered, paid extra 100/- for delivery on next day. Was supposed to receive it yesterday but now date given is 1st Dec.
Was in urgent need. Pls check if it's coming today or else refund the extra 100 Rs. For Next day.
Tracking # 911149535738
Order # 408-5560141-4889121",2,0.779674768447876,818887,@115850 do not offer the Rs. 100 next day delivery option if you cant follow it. Home for 4 days still not delivery #onlineshopping,"@315069 Sorry to know your order isn't delivered yet. Kindly fill your details here: https://t.co/GIJyeYqKE0, I'll look into it. ^NR"
44,delivery_delay,"@115850 ordered, paid extra 100/- for delivery on next day. Was supposed to receive it yesterday but now date given is 1st Dec.
Was in urgent need. Pls check if it's coming today or else refund the extra 100 Rs. For Next day.
Tracking # 911149535738
Order # 408-5560141-4889121",3,0.773348331451416,2652437,@115850 I paid rs.50 extra for delievery before 11 am today@ But till now there is no delivery. Please refund my Rs. 50. https://t.co/zn2LnxTbJ0,@743053 I'm sorry your order hasn't been delivered yet. Request you to report the issue to our support team here: https://t.co/fDqlA5JrPl and we'll take the appropriate action.^AR
